customer_id,customer_zip_code_prefix,customer_city,customer_state
JaZBCSHJEie6,55299,VOLTA REDONDA,RJ
zVxTHqlGD7ce,70879,VALINHOS,SP
dDnXpT6oZeef,65705,GOVERNADOR VALADARES,MG
d5I18UWWoIq7,78593,LONDRINA,PR
4KToXlQ2sfIn,81315,RIO DE JANEIRO,RJ
08H5VUivxf4F,95390,GUARULHOS,SP
vlyghKSgRqqX,13459,SAO LUIS,MA
X5AtiRicqPve,5029,RIO BRANCO,AC
JZxFjdLD6d7p,86084,SUMARE,SP
ytsf0fml7nIn,88101,CURVELO,MG
H28XhL14OtqO,7802,SAO PAULO,SP
llkjLycYwdqR,87005,CURITIBA,PR
ianPL5d4CfTk,33930,RIO DE JANEIRO,RJ
cktaYxVXfYEz,4556,NITEROI,RJ
aZdFDsF9VnPn,77900,MARICA,RJ
bPWujwfpuZCJ,13830,SENADOR AMARAL,MG
zpoM7Y9jX3Dv,2521,BAIXO GUANDU,ES
o0Lt9nZM7vlr,2940,SALVADOR,BA
qNsIdbTVeofN,62190,NITEROI,RJ
x6lhC7dXNzBk,35043,ILHEUS,BA
HdgQfqZBEifD,89035,SAO PAULO,SP
23gnTYURYfUq,81460,JOAO MONLEVADE,MG
ykVMNLGg8BUC,96030,GOIANIA,GO
vuoBhnsPhdXK,3043,VILA VELHA,ES
n7Em5Of2LkcA,1403,PRAIA GRANDE,SP
aa1Jh1vGWT7f,4563,CAPAO BONITO,SP
SzEzk9g8Q9zp,2017,PORTO FERREIRA,SP
rvGE47Mi9hAJ,75635,FEIRA DE SANTANA,BA
fx4hYZ8hPFlL,3003,SAO PAULO,SP
KuviXCgD3gUT,6660,RIO DE JANEIRO,RJ
qKp7Vxkw7Uto,78710,MOGI DAS CRUZES,SP
cZ4ZZ5hDOVlx,89865,SANTO ANDRE,SP
m0jPVLL7POAl,26084,SANTO ANDRE,SP
KksckUjR9lsD,14871,COTIA,SP
YKT6sL5uydP7,7850,GOIANIA,GO
9QRS1l2yFjt2,9783,RIO DE JANEIRO,RJ
rPtH4genJkPT,12906,GOIANIA,GO
pfCzuEcFp3YK,13428,SAO PAULO,SP
hUuFT8jE9Roe,5123,NOVA LIMA,MG
zl14PFFnbDCt,44571,DOIS VIZINHOS,PR
zgGbYMkx2Fe8,26440,RIO DE JANEIRO,RJ
skPbLBEq4dad,89675,VITORIA DA CONQUISTA,BA
fIjFcn8XLeS8,53080,JUNDIAI,SP
dTbmCNvptBY3,23822,COTIA,SP
TPNY6y4NRUMr,87070,CARAPICUIBA,SP
SDMa01U6lPQm,87800,FAROL,PR
nHdHgQgWpe0c,66823,CAMPINAS,SP
hAljgG46rRky,2877,CACAPAVA,SP
WlgreMXevPCV,17054,LUCAS DO RIO VERDE,MT
5rNtClDJdb7d,88351,SAO PAULO,SP
wPeqtrSLnf41,65470,COCAL DO SUL,SC
kykSEm65Jpg6,45005,SAO PAULO,SP
Tw7wrNA4K6mw,3063,RIO DE JANEIRO,RJ
Y8ZwS2IyofuG,96503,BRASILIA,DF
42Fxu0XrAzQu,3672,MARICA,RJ
le6qqZ09PFi8,11432,RIO DE JANEIRO,RJ
0CkpzEMVttDN,76825,TABOAO DA SERRA,SP
CsXyON3bHPS6,1404,MARINGA,PR
F8kmlv3LMrfm,3822,CONCHAS,SP
TAd8709h0Ihl,79117,SAO PAULO,SP
j1VcQ1N3c9yO,71917,BARROSO,MG
WuPC33htTAMu,7851,CRISTAIS PAULISTA,SP
7CAGLKdbVFFi,55525,SUZANO,SP
xzdrDvNNu1n4,3259,SAO PAULO,SP
4iupJgYBTKWz,27280,BELO HORIZONTE,MG
5FdeiLywE9qw,3308,ARACATUBA,SP
hPJLRGdjBpi2,32641,OSASCO,SP
fZvRK2eGZIuM,88763,CURITIBA,PR
MHaVSe1S8Sbw,23826,FRANCO DA ROCHA,SP
Wi6o8sd2fVO6,55299,VOLTA REDONDA,RJ
WvmlynWdS69X,89511,SAO PAULO,SP
Meh8Qptp9l0E,19880,SAO PAULO,SP
WlC5yyWRcvXq,98960,SAO PAULO,SP
CXVlwaCAJfqQ,3102,RIO DE JANEIRO,RJ
p5AjDmN964FH,33933,MANGARATIBA,RJ
CVABtTczFcsq,95717,FLORIANOPOLIS,SC
J55LiBRSXxUT,3117,MOGI DAS CRUZES,SP
JVMYDJlL8vY0,18217,BETIM,MG
XIL8rUVLWlYV,35640,DIADEMA,SP
hTWp26hgG70h,81200,CURITIBA,PR
hx4BpTWrJSCR,17023,LONDRINA,PR
BI52qLTEdmZb,38400,SANTA MARIA DE JETIBA,ES
pOn5DelD0orm,65074,RIO DE JANEIRO,RJ
s4hGDHhSBJE7,21625,SANTA BARBARA D'OESTE,SP
OWUBEyLzjUCE,26261,PETROPOLIS,RJ
hMxzkHIGNIm0,45655,JUIZ DE FORA,MG
tSNMkZOuspxh,87047,SAO PAULO,SP
sesKa0irYaqG,44021,RIO DE JANEIRO,RJ
CwD1LhaADHC8,88138,SAO PAULO,SP
RG1Lu4wb0UHI,65335,FLORIANOPOLIS,SC
5tfSetPfite9,24355,BLUMENAU,SC
BSUphhuncUjt,29051,UBERLANDIA,MG
FgQ57EKF58J1,65062,SAO PAULO,SP
68vg0BXmo99z,41295,GOIANIA,GO
wTBw2t3vLEpE,71572,SAO PAULO,SP
HxIR5MCuOEKu,88502,SERRA,ES
I9tKadBwIcUa,41200,SAO PAULO,SP
8dBY2AyAfF7n,62190,NITEROI,RJ
etMmUUKno5XO,8062,BELEM,PA
2giXZJrPzTua,3963,VINHEDO,SP
8taNV55piVAS,5003,CATANDUVA,SP
Qi9DxRZpsPWG,4424,JUNDIAI,SP
q8H3NAHHF2pQ,89275,TAQUARITUBA,SP
6loSfg5jo8eu,50820,SAO BERNARDO DO CAMPO,SP
hS3P5DqXuzeY,18704,SERRA,ES
XOAiuWdMYRtk,2636,SAO PAULO,SP
82Je9fmUtnZ6,8566,ITU,SP
ou8hIEV75H4t,91320,LAGOA SALGADA,RN
wu5YPNnpt9QL,6220,PORTO ALEGRE,RS
MgTfVsPp60Ho,6710,RIBEIRAO PRETO,SP
I1IFPQsqLxEv,65500,SAO PAULO,SP
1DeO3IJ4aRb0,84174,SAO PAULO,SP
cOInqoC2gaWR,59655,PINDAMONHANGABA,SP
OL0IziZixmzB,5164,SALVADOR,BA
Qe26HXKF5ad3,23935,SAO PAULO,SP
exWDucMSSl1Z,4257,TUBARAO,SC
amQjMiMzUnke,86360,GUARULHOS,SP
XmdQwjPYjPsD,65895,BAURU,SP
5H7mRcsmEJKO,3046,SAO PAULO,SP
xxuQwKfoAOHe,58036,ALEM PARAIBA,MG
UKgDpikDHzMx,4014,SAO PAULO,SP
jsR2je9RJF8V,42710,URUACU,GO
p40vGdy0UnYz,39810,ARIPUANA,MT
AfYyJE4XReux,81670,JARAGUA DO SUL,SC
LVWJRvPBjF45,89600,FERRAZ DE VASCONCELOS,SP
d5Bo5zlZP6kb,6600,ARACAJU,SE
uNeEyZG1NJbF,25036,JUNDIAI,SP
MEculmJsw39Y,88309,SAO JOSE DOS CAMPOS,SP
SGZ0hhQtzxkm,44050,CANOAS,RS
Djx1g4ZaFHF8,70719,BATATAIS,SP
093AnNTLOZWf,3213,RIO DE JANEIRO,RJ
V2rEr76KvPzx,52021,SAO PAULO,SP
lKKHd6cQ9Yb9,17505,MAIRIPORA,SP
KH5S6REQaN0L,89285,RIO DE JANEIRO,RJ
LN455JynxqMa,33930,RIO DE JANEIRO,RJ
fFi3Ry8uQ7VF,11380,SANTANA DE PARNAIBA,SP
V0VSTgcvofed,17054,LUCAS DO RIO VERDE,MT
UTx8k0JBu2sP,67015,CURITIBA,PR
KuK72SYWOR4r,69313,SAO PAULO,SP
UvwxnMdSy9fN,55450,SERRANA,SP
jL5YfPlKW30B,14960,JACAREI,SP
WSO7W1RvRiEh,81030,SUMARE,SP
QQ0o4UHwvgnx,76630,FLORIANOPOLIS,SC
LSFFYUHgoqPn,95948,SAO JOSE DOS PINHAIS,PR
hjyyhmyLxfCq,15960,OLINDA,PE
sZYbzdgmJtH2,95705,SAO PAULO,SP
XGOryBX4OL7p,94850,PATROCINIO,MG
wkdHCnd5vriN,30662,SANTOS,SP
cJjW7dL9zsOQ,16207,BRASILIA,DF
wC71d5g3FkpX,29118,RONDA ALTA,RS
22Xe9K5yRILv,38240,CAMPINAS,SP
EPiUfQLaFkpq,13105,PORTO ALEGRE,RS
vLBvWQeMZoaS,2021,SAO PAULO,SP
tx2RdIALMjMr,11703,SERRA,ES
ZUf8aYAhhWiv,5419,BRASILIA,DF
QqlKohaqGTqV,8331,BAURU,SP
78KBb0EJk9QU,4580,SAO PAULO,SP
zW534uhmB3sq,8683,SAO PAULO,SP
FHgCCu8IaLes,38066,SAO PAULO,SP
34z41VONkkMy,70800,SAO PAULO,SP
iYzGrUhCIg17,70324,NANUQUE,MG
2SDlSGayBAJ0,11471,OSASCO,SP
mwhPNCJOEbH3,5894,CURITIBA,PR
c9WvY5AJeoab,4308,RIO DE JANEIRO,RJ
5thG2I6029YO,71670,TIMBO,SC
qxCq3Dvj64V6,74290,SAO PAULO,SP
K5rADkruVtvl,4182,JABOTICABAL,SP
AWi9lfCQ79fv,37920,SAO PAULO,SP
HnWObeyVA0Sg,89865,SANTO ANDRE,SP
AqC6qcOt3BVK,78420,SAO PAULO,SP
o1xrZ1GqqZPv,18206,MONTE SIAO,MG
ac1wcSGk9QJW,38860,SAO PAULO,SP
7hsNUWr5vWNO,15320,UBERLANDIA,MG
xoVmn24NcKNL,89804,RIO DE JANEIRO,RJ
UZiMzo9VwbTu,5878,CAMPINAS,SP
gjAjWh3Eam2w,60415,SUZANO,SP
2Be94rH3FVRc,37200,ALTOS,PI
avHj2PslbrsQ,87207,NATAL,RN
64Jv1ZQ1bBtX,2321,BARBACENA,MG
kkKroZVuX4wG,59618,BELEM,PA
GWE4zIir29Co,59930,PIRACICABA,SP
5iN3kayQbpjK,55250,ITABIRA,MG
1UcIkxCA9czI,70278,IPATINGA,MG
gIilTJw6QNDY,36844,SAO PAULO,SP
ogGyQqWejqmy,18079,MARICA,RJ
VTTSCAAVqtiV,30111,CAXIAS DO SUL,RS
rzJ06AMOcefP,3063,RIO DE JANEIRO,RJ
Qm9JnQxJxY9N,89176,VICOSA,MG
zOAPJGGQKrma,45910,ITAQUAQUECETUBA,SP
13cELnuVbAfb,68501,SAO CAETANO DO SUL,SP
ISPIPxJ0qi2P,21620,SAO PAULO,SP
BqMVUXvsUWrn,47740,SAO PAULO,SP
X1DMBj8SSAdS,33805,JARAGUA DO SUL,SC
S2RlvmSAGCtY,31560,UBA,MG
bz1PXuEYbi0I,29192,RIO DE JANEIRO,RJ
gWWwdRNRcZZ1,74595,FORTALEZA,CE
n2WkpJm2bG1H,18304,GUARUJA,SP
6MwqaCSRqXMU,8717,SAO PAULO,SP
qf4jaERAUpZ3,23078,RIO DE JANEIRO,RJ
gryxIJATN07C,73753,SAO PAULO,SP
juj1hx2j9HJK,89111,CAMPINAS,SP
qceI8cqstpyA,4159,JOAO PESSOA,PB
FmYepZcfDptY,20250,VOTORANTIM,SP
Z6nMZfHpOeIW,60360,SALTO DE PIRAPORA,SP
KhPPKBQPiUqN,45455,PRAIA GRANDE,SP
3fliMBML6zJb,99711,MIRACATU,SP
AVSX9dQeqlgY,3871,SAO JOSE DOS CAMPOS,SP
LzGTpzVVMSTp,75534,URUTAI,GO
CcnFgxqNgVMI,12610,TANGARA DA SERRA,MT
rNwOttpYedFw,16130,LIMEIRA,SP
7EXRCFYFv7Yp,62598,SAO PAULO,SP
u2caB55r0KP0,20231,FRONTEIRA,MG
M4ROIvFoOyLB,91380,FRANCISCO MORATO,SP
iRLuRSFqmIQK,60348,SAO PAULO,SP
HtDwdM2YHT7F,68040,SAO PAULO,SP
yGTMPPcPzeFl,11421,GOVERNADOR VALADARES,MG
WAdDZEyvLhYu,3185,FLORIANOPOLIS,SC
NMLf17KGRSen,11250,SAO PAULO,SP
aDF9zlzijEgq,17810,OSASCO,SP
kBi5FK8ptqBn,22776,VITORIA,ES
zqikUyuv71sx,65071,LORENA,SP
posgektARV83,36051,SAO JOSE DO RIO PRETO,SP
4fI0wIpOtkTv,35350,BAURU,SP
xU9JJ5jQ7EiS,66115,JUNDIAI,SP
FgDYIqTMYzxO,58063,SANTA CRUZ DO TIMBO,SC
ryhtBSEMZr6O,58103,SAO PAULO,SP
i4PKBOoS4o0h,28925,SUMARE,SP
rn58bsOgkOiD,44460,BRUMADO,BA
NIlxN8Wi6q5b,7153,BELEM,PA
plTsFF26sXrc,2565,SAO PAULO,SP
mf5VKThkJVm6,6550,SALVADOR,BA
qLTUGseP5oCh,5857,BAURU,SP
UW26pEmXwyFO,5407,SUZANO,SP
mWmtFYsijjZ2,29162,RIO DE JANEIRO,RJ
1reTxpIqaF4x,15775,ANGRA DOS REIS,RJ
vGnXznIRrXwW,95720,TRIUNFO,RS
EdemhPPQxELD,3017,SAO PAULO,SP
nKiElhYwuIsr,5812,SAO PAULO,SP
hszbX4CpTaip,39780,BELO HORIZONTE,MG
ehnIL0mazyXf,65150,MARIO CAMPOS,MG
Zry1Evwmkvx7,86330,TRES PASSOS,RS
VE6oWoLSI0HA,72546,RECIFE,PE
hkMCKCjB8URv,93218,SAO PAULO,SP
aU0S4ndTHopp,96211,FORTALEZA,CE
RgUCBaiVtN7f,92323,SANTOS,SP
rdbAl7eli0jO,4647,SALVADOR,BA
IUNsVvoMO1Cg,39780,BELO HORIZONTE,MG
4Gus4k3gs3uD,6016,GUARUJA,SP
jXX0pukrskaS,94824,SAO PAULO,SP
8dVoYAyiA8Fj,40730,SAO PAULO,SP
Gv4HMbYJTMl0,33082,ITABORAI,RJ
uBvVGJb112ED,13995,SAO PAULO,SP
jsNRlqDGSu7d,60360,SALTO DE PIRAPORA,SP
ewlllRUKpHQw,51300,SAO PAULO,SP
JaOLHQYkGjZE,39530,PRAIA GRANDE,SP
QY9HTcfcG0od,2649,SAO PAULO,SP
ugUsgtveHxmn,77016,JUIZ DE FORA,MG
JwyifkP8UMiW,1108,BELO HORIZONTE,MG
Tsv70jIH8Q8D,63028,SAO PAULO,SP
do8nTEcKKSv2,35162,CALIFORNIA DA BARRA,RJ
iXSOgP5xDBtz,12711,ANANINDEUA,PA
tNue8nKpIXxG,78180,BAURU,SP
K2sQUHeqDblN,1016,SANTO ANDRE,SP
ISwIAXjN6gBP,81925,CURITIBA,PR
iXpMMsuEv7ss,18050,ITABUNA,BA
GvsfZDB8VU83,12214,SAO PAULO,SP
r55RxzotEuul,13490,SAO PAULO,SP
XEMGWygnVufI,12800,FARTURA,SP
QFw2oIq7DzEZ,70790,MESQUITA,RJ
0QTKqKnZmrqa,13300,SAO PAULO,SP
D6vnackycIf7,85508,SAO PAULO,SP
vH2tqCPRv1Dm,66823,CAMPINAS,SP
BF19PVYLY2NR,2261,CURITIBA,PR
D8Jv4fSRxAar,1404,MARINGA,PR
peMpBY86WsT8,29020,RIO DE JANEIRO,RJ
Kho2ykDdHdNJ,95097,JUAZEIRO,BA
dzYSBqoiybwm,4135,DIVINOPOLIS,MG
fYL8kT7NSb3U,4843,FLORIANOPOLIS,SC
TMzh0Ph9y4jp,77423,RIO CLARO,SP
0YBzlx18V5nS,80420,RANCHARIA,SP
dAM1giAprZui,47590,MACEIO,AL
R9PETpb6m5yh,27947,VILA VELHA,ES
FmMk7YGrPZ8g,55690,PROMISSAO,SP
cxM5qbJ7CdRL,75833,BELO HORIZONTE,MG
Y8Q3pj8PHxuD,15685,BIRITIBA-MIRIM,SP
hqWolkQHhNMt,57250,IRAMAIA,BA
55GsXhCEds9c,99070,SAO JOSE DOS CAMPOS,SP
hzxca5lQJEfI,8589,SAO PAULO,SP
JUvzVjGgk3O0,19500,OSASCO,SP
ld7CO9siZhor,35767,GOIANIA,GO
p55OfiUn0qfu,26032,GOIANIA,GO
fF2wIAIxva8F,59626,SALVADOR,BA
U9Ft7EI9jKW9,68908,RIO DE JANEIRO,RJ
OXIpkGBeW9EB,4843,FLORIANOPOLIS,SC
hYaO8SW8R6UE,94120,AMERICANA,SP
2NMJQ5ueR6OB,62730,CONDOR,RS
Nfy3ApnnPzL5,12924,SANTOS,SP
BstnnTlvpDgq,18050,ITABUNA,BA
wjpFOhtP2GDx,72925,BELO HORIZONTE,MG
4YJc9zbXf2c2,11705,CARUARU,PE
MEbA4Xe0B3QS,15706,SENHOR DO BONFIM,BA
0oU2kyPLOTGs,59490,CAXIAS DO SUL,RS
GFKtQzkib9rA,26193,ILHA SOLTEIRA,SP
8HY5zINQyrVn,9571,NOVA PRATA,RS
AHBn5btPZkde,37975,GUARATINGUETA,SP
hB52axx188fT,58200,RIO DE JANEIRO,RJ
592SUIdNCXZI,34700,RIO DE JANEIRO,RJ
Ukcs7AWgRNSx,70253,RIO DE JANEIRO,RJ
tFdZv4wE17QA,80430,SAO JOAO DE IRACEMA,SP
eJvcMTvA0KaK,1248,SAO PAULO,SP
niOpCSbztQE6,15080,CAMPOS DOS GOYTACAZES,RJ
bgF7Gu7eYMbv,86708,RIO VERDE,GO
PDH43IxmlV2J,93348,SAO VICENTE,SP
Fw0FbhNc7UPw,85950,RIO DE JANEIRO,RJ
YRhGAw1dD5UY,59855,SINOP,MT
ioNsbJm06f5W,11660,SAO JOSE DOS CAMPOS,SP
YBFdqzl4lCpJ,3505,SAO PAULO,SP
QZAk9ppQw3jw,39928,CARAGUATATUBA,SP
M1Hjyar1QB9T,6826,SERRA,ES
lxAMIfV7fVLy,85854,SAO PAULO,SP
GO0QWvxt9eKp,63165,GOIANIA,GO
bmvXs25sIVab,41905,SAO PAULO,SP
2pwkkNnsXv0b,2367,SAO PAULO,SP
xv5flztGZeIn,37503,SAO PAULO,SP
u7aUzHEmMQw6,5374,SAO PAULO,SP
G9O7ET8CyQxn,3911,SAO PAULO,SP
r4lJW42t1HW1,88810,SANTA BARBARA D'OESTE,SP
rHNg9RNdAJGB,16013,MONTES CLAROS,MG
E8yokHFG8DbF,14095,BOM JESUS DO ITABAPOANA,RJ
N3Byx6MLcUKp,17505,MAIRIPORA,SP
wkzTYhGiLBez,1254,SAO PAULO,SP
IRKg6EnwMy9g,9721,RECIFE,PE
m5TXP2s7aKaX,7845,OSASCO,SP
wZofZDpvHzUr,72960,GUARULHOS,SP
Ua8pKmhrvG0O,68377,SAO JOSE DOS CAMPOS,SP
k4sGXr9ubJ9W,79700,ARRAIAL DO CABO,RJ
zMt1t7Mb8sMt,12919,BELO HORIZONTE,MG
ek62VhZe1rN4,63220,SAO PAULO,SP
bjkNByy7Ci9p,1440,SANTANA DA VARGEM,MG
LNN4zUJcNDFC,1451,SAO PAULO,SP
8TcT6eSN8UWi,32656,BOCAIUVA,MG
gm3QwvnPE9nF,23078,RIO DE JANEIRO,RJ
3c7ZeF8A2yVQ,59104,CORUMBA,MS
tgBS1Nt6HHPf,35230,PARNAIBA,PI
837dCI3bTk7l,2855,GUARATUBA,PR
do4mIMsPHFKY,75180,SEROPEDICA,RJ
f5j5NoHSua7S,3456,CONTAGEM,MG
zCUqB9HwEQwn,73402,OUROESTE,SP
d5QyY2eqlXVB,78048,NEVES PAULISTA,SP
eITAkkRpr8ly,58397,SAO PAULO,SP
P6FZ48W1d1gX,21862,SAO PAULO,SP
87xK3AdrbHtl,55022,BRAZABRANTES,GO
q9HMervVMBAI,65415,PORTO VELHO,RO
rz9a1UbvhHk3,25926,CICERO DANTAS,BA
a08og1HAiR0u,5006,JOINVILLE,SC
JlCEMHtGk1qA,89121,BRASILIA,DF
jeskA4Lqzyt8,14930,SAO PAULO,SP
e8jja4UGU8TF,61645,MACAE,RJ
KZ2fEYPSllhI,13636,SANTA BARBARA,MG
Aoe3JIlHLY2w,5624,FERRAZ DE VASCONCELOS,SP
Tezuw6AcXGIR,11602,MARINGA,PR
LqRm7B88baje,80630,COTIA,SP
Ay2Gxy8TwAOn,6843,QUEIMADAS,BA
XD9bAKvdHQ6I,15035,IPATINGA,MG
B5d92ipOeGKA,95870,ITAJAI,SC
HWzWi1cxBCvq,49100,CARANGOLA,MG
Ym5bVT5TJnr2,92440,SAO BERNARDO DO CAMPO,SP
lC4qIzpbm8Jp,3892,SAO PAULO,SP
J2C2f2GHzVlM,3136,SANTO ANDRE,SP
xdzCWNu6M5kV,38447,RIO DE JANEIRO,RJ
cuWcE3fO7QU5,27570,BELO HORIZONTE,MG
dYxdqMmKxBNE,90470,ITAJUBA,MG
ctOtsIoZQfdI,49680,BELO HORIZONTE,MG
JXxWvReHItz3,46560,LOANDA,PR
aWV8Zy7tkaVN,13025,BELEM,PA
3432KSiq1ufS,74937,OURO FINO,MG
pF8e46q04qEK,2521,BAIXO GUANDU,ES
C63r9Df5376Q,2328,CHAPECO,SC
X8YQ1SNmwgpT,12309,GOIANIA,GO
CIvTSHh9wei4,3672,MARICA,RJ
GKz52EoJI29e,18087,CAMPINAS,SP
JfaVMUgFzeik,4140,VOLTA REDONDA,RJ
g576rcD8P74M,79114,RIO DE JANEIRO,RJ
DFlfP9cXllw8,93880,PORTO ALEGRE,RS
qNCFiVK9CqhH,26015,ALAGOINHAS,BA
N2V7AYTmDPrR,90130,SAO PAULO,SP
hyhkLVASOUCp,12040,BELO HORIZONTE,MG
wFCLsSGhAbcQ,72125,RESTINGA SECA,RS
rg1y41cRKCcH,2517,EUNAPOLIS,BA
dpU1mJda9PgD,2964,CURITIBA,PR
cVEMsL41vlCf,5348,RIO DE JANEIRO,RJ
3PYJmjvzHCoU,98801,RECIFE,PE
IiHOFQFIjvXM,32240,SAO PAULO,SP
HnaoYYSpzy2X,13490,SAO PAULO,SP
BTTtGMQHtQb7,45455,PRAIA GRANDE,SP
SDzVW1nA3cAy,45157,FEIRA DE SANTANA,BA
6SgednTdqKJS,1549,MACEIO,AL
u2zVfNcA6ooW,35138,BARBACENA,MG
LQwbGTsEaO0E,38610,FEIRA DE SANTANA,BA
9rT3eiW4LeHP,39529,IRAPURU,SP
4NMlu7TOJiVP,26521,CAMPINAS,SP
0XmCp692gmu7,64764,CARIACICA,ES
39T7nKAZlfIF,9651,RIO DE JANEIRO,RJ
iOyP3pXcdVlR,58540,RIO DE JANEIRO,RJ
HM28fsH3NVtp,29132,SAO PAULO,SP
6giIK1caZMUo,1250,RIBEIRAO PRETO,SP
LS0tgRkYwMhK,11610,RIO DE JANEIRO,RJ
JfIytE3HacQ1,44089,MACAE,RJ
owGZWZcQH6Mj,8571,DIVINOPOLIS,MG
i7JtETYk3EP2,64001,SAO PAULO,SP
rrfkEI97dWSh,89290,GRAVATAL,SC
wO11moV3AAtc,79821,SAO PAULO,SP
skX9o8ZNa6Qi,39995,CARAPICUIBA,SP
ulHt5Qf4Rh4b,54767,SAO LUIS,MA
KOEhCXbjIk51,56800,NAVIRAI,MS
vEDMY6RMWbEt,96055,GUARULHOS,SP
8kb1Z2ajMtdk,48750,BRASILIA,DF
ApCLSC4ttR8f,36204,MAJOR VIEIRA,SC
R9ii6alLoziM,36953,SAO PAULO,SP
X3C7GvpBdxaQ,45988,ARUJA,SP
xl4auQM2ct0q,38150,PIRACICABA,SP
iro1CCXpiCaq,46765,FERRAZ DE VASCONCELOS,SP
ocJcW1PGuFGs,11390,MARINGA,PR
LVePNErOgm6C,68640,RIO DE JANEIRO,RJ
Ig8044VcEbJp,89202,CAXIAS DO SUL,RS
bJvN2FOIxwIK,64870,AMERICANA,SP
PJvVR5OmreZ9,7955,BELO HORIZONTE,MG
k9LoFMjHu0Tn,16950,SAO PAULO,SP
JX9OSmGEwg5A,70863,BRASILIA,DF
YVYtsNznxrad,15102,VILA VELHA,ES
mLe7D9mR1RV7,74477,MORRINHOS,CE
utpjUI59fIGf,2136,MESQUITA,RJ
GnkSComc7YTS,9689,CANOAS,RS
ziAC66LiOJFp,94450,VARGINHA,MG
wj3b74ymA0rk,3433,PARA DE MINAS,MG
APeo7IJ7ZLaZ,51290,SAO PAULO,SP
dXGu7neiEM4u,59700,SAO BERNARDO DO CAMPO,SP
lTJVB9AQ6hy8,31872,FREI LAGONEGRO,MG
DCSvnm4QRqZE,9783,RIO DE JANEIRO,RJ
cVIkVlhH8d42,13278,PARAPUA,SP
lIQxxQmP9ZHh,39547,SAO PAULO,SP
fDN7WQTyoLLb,77900,MARICA,RJ
QVDn5moWICpl,35326,SAO PAULO,SP
oRVqLvKdKZrt,50741,POCOS DE CALDAS,MG
DgqscesQ5SJL,36080,OLINDA,PE
pEb3LMJmr3Ow,16403,RIO DE JANEIRO,RJ
kfyEcnmvA7tP,1233,SAO JOAQUIM DA BARRA,SP
qFAID27gnUli,59094,POA,SP
ThYGMBafC6Ju,99450,LAGUNA,SC
zSDDsRacBwNv,91120,JACARACI,BA
suDMvIZW9p8W,13082,NOVA IGUACU,RJ
1qOCtiCGgfOF,18108,BELO HORIZONTE,MG
G6enIZLo1qml,89110,RIO DE JANEIRO,RJ
V1SN3b0cTJbu,35180,RIBEIRAO PRETO,SP
yBJTstCPKB4i,66025,RIO DE JANEIRO,RJ
BCxoFGkdEWDA,28390,HORTOLANDIA,SP
quP2vld6eEMm,55590,PARATI,RJ
0C0KFB8DS7k5,22041,SAO PAULO,SP
crEmi6zD0wzn,35800,FONSECA,MG
B25HqFv3jKmz,8694,SAO GONCALO,RJ
gziPw3eLzNES,4045,TRAMANDAI,RS
aIBfVMGNkdPC,4136,ARIQUEMES,RO
9N3cO1In0Hut,17400,SAO PAULO,SP
XpZ1PBOOElsA,88316,SAO PAULO,SP
RTOmXt1FHLAg,12032,SAO PAULO,SP
ai3tgMTNAiEt,48840,RIO DE JANEIRO,RJ
j0lfoDfojVgr,6130,SOROCABA,SP
HS6gGkT6RJ5n,89590,ROLANDIA,PR
77zbYlc7pY4h,18051,SAO PAULO,SP
aCWXxvIAV67K,61631,BAURU,SP
6TFheLJZIvgY,26087,NOVA IGUACU,RJ
I1EY0LXsVTPQ,25940,RIO DE JANEIRO,RJ
xKOYCZQf293x,44680,PAUDALHO,PE
4WMbLuHUtIy6,59145,RIO DE JANEIRO,RJ
4tJqMY5MpqM3,74633,RIO DE JANEIRO,RJ
aSDLOdg6XepJ,2013,PARACAMBI,RJ
DTImLkI69TTM,87270,CURITIBA,PR
kalnsoGv6GxQ,39505,FOZ DO IGUACU,PR
5XmNikkjVg0c,11660,SAO JOSE DOS CAMPOS,SP
liZvxBGTxOU7,68750,CACHOEIRO DE ITAPEMIRIM,ES
1TOcjCYjAywY,11722,GARCA,SP
cq05dA2gyYDx,9607,TREMEMBE,SP
Eecwjo6pEbxk,5465,MATA DE SAO JOAO,BA
Z9k2csVXHIcC,3112,ARMACAO DOS BUZIOS,RJ
3ohmdA0gtY0C,50630,BRASILIA,DF
5XZOaI0ArYMN,60821,FORTALEZA,CE
JxvjmULFiZrA,14300,SAO PAULO,SP
4zKHZzsS0Pvq,13710,SAO PAULO,SP
DQtO2yf3eaaA,87045,MIRAI,MG
29IuR3wzAcn7,4274,RIO DE JANEIRO,RJ
5vcamZHi19jG,18700,OSASCO,SP
MvRgceoQIFOe,32072,ITUIUTABA,MG
CxjFiuTCM084,31365,CAMPINAS,SP
x5w0TuiU7oZJ,86825,CURITIBA,PR
f6U2liR3tjOv,32341,SAO PAULO,SP
Zwyo7Y0gAty2,12321,SANTO ANGELO,RS
PbKT8EmLCOsp,96508,GOIANIA,GO
NciwINNwYzKm,14085,SANTO ANDRE,SP
kUwvkX24ppZU,48060,SAO PAULO,SP
uikzDms69qeo,83820,SAO PAULO,SP
eJA8stAO21Kr,15997,ARAXA,MG
ediI7DGipLPG,3051,SANTA RITA DE CALDAS,MG
fIWpveRDjqam,88501,SAO MATEUS,ES
dpuLczOve6pH,12328,CACAPAVA,SP
